strategy,dataset,model,ratio,mIoU,mAcc,aAcc,fwIoU,timestamp,checkpoint_iter,stage
gen_step1x_new,bdd10k,segformer_mit-b5,0.0,52.08111604178204,59.45253891885219,92.13724951602694,85.9362417592186,1769273264.9504461,0,2
gen_step1x_new,bdd10k,segformer_mit-b5,0.12,51.93333517926776,59.39493469026045,92.1146117633235,85.90498801119024,1769273268.2656336,0,2
gen_step1x_new,bdd10k,segformer_mit-b5,0.25,52.026895844266654,59.17449107052387,92.1618516115006,85.96861481435133,1769273286.1809897,0,2
gen_step1x_new,bdd10k,segformer_mit-b5,0.38,52.01475137178863,59.52687366452675,92.12446303297033,85.91197019276471,1769273294.8130577,0,2
gen_step1x_new,bdd10k,segformer_mit-b5,0.62,51.85337548868593,59.36213464089056,92.10693619764264,85.90835531373702,1769273309.7707105,0,2
gen_step1x_new,bdd10k,segformer_mit-b5,0.75,51.17670137251154,58.443543033128485,92.08510713125348,85.86996352539305,1769273311.6933517,0,2
gen_step1x_new,bdd10k,segformer_mit-b5,0.88,52.26956204579851,59.591376731743985,92.10926390284459,85.88706511970786,1769273330.3739126,0,2
gen_step1x_new,iddaw,pspnet_r50,0.0,42.98833615829585,51.7781106349964,87.08520310521108,78.36478888616385,1769273341.2145696,0,2
gen_step1x_new,iddaw,pspnet_r50,0.12,43.52381790098143,52.414766855766324,87.15717888716176,78.51695297324869,1769273356.031388,0,2
gen_step1x_new,iddaw,pspnet_r50,0.25,43.336741480155304,52.002274545270154,87.10016825085775,78.38244333168788,1769273353.162934,0,2
gen_step1x_new,iddaw,pspnet_r50,0.38,43.33264404413853,51.93248567605138,87.10279934486975,78.35870855921533,1769273379.9457023,0,2
gen_step1x_new,iddaw,pspnet_r50,0.62,43.76290680028362,52.585741307595804,87.15044693656363,78.4656206474456,1769273390.1974118,0,2
gen_step1x_new,iddaw,pspnet_r50,0.75,43.20245166733162,51.889500126806794,87.0696080178651,78.31283276755222,1769273396.7707655,0,2
gen_step1x_new,iddaw,pspnet_r50,0.88,43.33602444736844,51.99763548994337,87.15035735769814,78.46404695609856,1769273402.0698326,0,2
gen_step1x_new,iddaw,segformer_mit-b5,0.0,46.89755628077255,56.24831434900662,88.33236295899312,80.29765083889387,1769273440.3245196,0,2
gen_step1x_new,iddaw,segformer_mit-b5,0.12,46.86585989467149,56.307129244972906,88.29506545237977,80.24973885747254,1769273452.4773474,0,2
gen_step1x_new,iddaw,segformer_mit-b5,0.25,46.84210968272932,56.19280136920061,88.28342719583787,80.23334415607714,1769273454.6671252,0,2
gen_step1x_new,iddaw,segformer_mit-b5,0.38,46.92598284401343,56.332965550828305,88.32780675584793,80.30166499572691,1769273463.8300495,0,2
gen_step1x_new,iddaw,segformer_mit-b5,0.62,46.76609498367083,56.13431686573491,88.31927258189477,80.28574015132443,1769273491.6255696,0,2
gen_step1x_new,iddaw,segformer_mit-b5,0.75,46.806826561545705,56.08612465229981,88.30300040607818,80.25572530063846,1769273496.4683175,0,2
gen_step1x_new,iddaw,segformer_mit-b5,0.88,46.89870882585952,56.255232087370935,88.29697793834515,80.23926383576044,1769273510.6620862,0,2
gen_step1x_new,mapillaryvistas,pspnet_r50,0.0,9.001091132710583,22.34214703291259,39.95633040834515,22.754434787486158,1769512885.6852665,0,2
gen_step1x_new,mapillaryvistas,pspnet_r50,0.12,8.987173819013227,22.461571245077057,39.98120522357736,22.705487048761142,1769512928.62815,0,2
gen_step1x_new,mapillaryvistas,pspnet_r50,0.25,8.920982198629583,22.535803338596985,40.01095170946161,21.90645052456484,1769512919.236048,0,2
gen_step1x_new,mapillaryvistas,pspnet_r50,0.38,8.864443782123528,22.525842380936272,40.02222955750357,21.393813404812757,1769512932.557189,0,2
gen_step1x_new,mapillaryvistas,pspnet_r50,0.62,8.802865211633081,22.76298225460441,40.11607863339394,21.82386184682955,1769513066.5315666,0,2
gen_step1x_new,mapillaryvistas,pspnet_r50,0.75,8.847772363329593,22.48503776923727,39.94424453148099,21.604883777430164,1769512955.280812,0,2
gen_step1x_new,mapillaryvistas,pspnet_r50,0.88,8.884282847924844,22.450350223483674,39.984982095669224,21.463289834314512,1769512987.8536952,0,2
gen_step1x_new,mapillaryvistas,segformer_mit-b5,0.0,10.20296093322847,23.892631689879792,40.5151913715648,23.701853121063372,1769513040.243707,0,2
gen_step1x_new,mapillaryvistas,segformer_mit-b5,0.12,10.14403957939048,23.787757329411637,40.437328224713525,23.7085520627813,1769513049.4261925,0,2
gen_step1x_new,mapillaryvistas,segformer_mit-b5,0.25,10.19625718662596,23.762275086186445,40.393323420618735,24.3314089333143,1769513050.666078,0,2
gen_step1x_new,mapillaryvistas,segformer_mit-b5,0.38,10.019683591666919,23.766065906738486,40.398113621671264,24.1153733780111,1769513079.379338,0,2
gen_step1x_new,mapillaryvistas,segformer_mit-b5,0.62,10.240084666032256,23.87311325804241,40.50149350240551,24.194459744773308,1769513152.4955378,0,2
gen_step1x_new,mapillaryvistas,segformer_mit-b5,0.75,10.171029744282274,23.73438260979204,40.4387112565374,24.098554463227902,1769513148.741113,0,2
gen_step1x_new,mapillaryvistas,segformer_mit-b5,0.88,10.131461502160194,23.769134671247283,40.38905821877179,24.085008341120457,1769513157.314069,0,2
gen_step1x_new,outside15k,pspnet_r50,0.0,52.27296186553511,62.7332355429298,85.67987407626323,76.38443332275683,1769513120.196808,0,2
gen_step1x_new,outside15k,pspnet_r50,0.12,51.16352980900438,61.26150957064053,86.13326480154323,76.97344606886098,1769513258.5877416,0,2
gen_step1x_new,outside15k,pspnet_r50,0.25,53.02809686895983,63.61695518865117,86.25390814229033,77.18566301239437,1769513155.5789313,0,2
gen_step1x_new,outside15k,pspnet_r50,0.38,52.005720099127906,62.40468979468289,86.16790314441064,77.06566414975224,1769513191.820777,0,2
gen_step1x_new,outside15k,pspnet_r50,0.62,51.66125761750286,62.460196968167324,86.18664257037166,76.95837502656734,1769513213.8600965,0,2
gen_step1x_new,outside15k,pspnet_r50,0.75,52.74831597908312,63.09218938053781,86.7545308994554,77.84253319358997,1769513193.9256222,0,2
gen_step1x_new,outside15k,pspnet_r50,0.88,52.81079341599931,63.78465554318853,86.38097733878378,77.37640695786129,1769513217.1427982,0,2
gen_step1x_new,outside15k,segformer_mit-b5,0.0,64.50985592950163,74.92593229832633,90.82600463525633,83.75177643867929,1769513247.436899,0,2
gen_step1x_new,outside15k,segformer_mit-b5,0.12,64.14761524388261,74.58939687625701,90.57146381072197,83.35837759436609,1769513244.2863934,0,2
gen_step1x_new,outside15k,segformer_mit-b5,0.25,64.66922895292643,74.78317564872357,90.77405686421793,83.63759401313415,1769513288.3881361,0,2
gen_step1x_new,outside15k,segformer_mit-b5,0.38,64.54998016810862,74.7062730684412,90.73093440135592,83.56525019578434,1769513293.9311693,0,2
gen_step1x_new,outside15k,segformer_mit-b5,0.62,64.55078900314182,74.98475645221514,90.83485778132618,83.77286378342833,1769513297.324007,0,2
gen_step1x_new,outside15k,segformer_mit-b5,0.75,64.3636739413516,74.67216810133783,90.71395607013035,83.55543435356721,1769513305.4552224,0,2
gen_step1x_new,outside15k,segformer_mit-b5,0.88,64.42536532183786,74.88017981270633,90.74687716294451,83.6156832464636,1769513447.3497286,0,2
gen_step1x_v1p2,bdd10k,pspnet_r50,0.0,46.2133422077224,53.01388437021753,91.13418541202661,84.28231566040238,1769273659.597575,0,2
gen_step1x_v1p2,bdd10k,pspnet_r50,0.12,45.24430812119943,51.87443285320958,91.05423921947067,84.17797951167972,1769273669.4400043,0,2
gen_step1x_v1p2,bdd10k,pspnet_r50,0.25,45.81889431972612,52.57124001151998,91.09253111253567,84.19274991652193,1769273682.957403,0,2
gen_step1x_v1p2,bdd10k,pspnet_r50,0.38,46.13196947623812,53.0380805717693,91.18817863537934,84.36768368198464,1769273691.597965,0,2
gen_step1x_v1p2,bdd10k,pspnet_r50,0.62,42.86487600770037,49.482848546396184,90.77561027409635,83.68327765755183,1769273622.3480318,0,2
gen_step1x_v1p2,bdd10k,pspnet_r50,0.75,44.16739189834381,50.62706521773722,90.89249549904346,83.86021681817599,1769273629.0453596,0,2
gen_step1x_v1p2,bdd10k,pspnet_r50,0.88,45.36742625104272,52.17998897282193,91.11651651018425,84.26957774895732,1769273630.5038493,0,2
gen_step1x_v1p2,bdd10k,segformer_mit-b5,0.0,52.04306535217938,59.303753774032465,92.14101924602643,85.9425241698678,1769273702.467514,0,2
gen_step1x_v1p2,bdd10k,segformer_mit-b5,0.12,51.69968692873278,59.05418919912425,92.11636921552248,85.92256622275178,1769273710.8803296,0,2
gen_step1x_v1p2,bdd10k,segformer_mit-b5,0.25,51.60851571483832,58.78866448085051,92.11146320177366,85.90915147720308,1769273721.179843,0,2
gen_step1x_v1p2,bdd10k,segformer_mit-b5,0.38,52.09513525487463,59.358510851587134,92.1304216304415,85.92732101537288,1769273733.925617,0,2
gen_step1x_v1p2,bdd10k,segformer_mit-b5,0.62,52.08972392217692,59.348314124614234,92.13968898684358,85.93439763989824,1769273650.2369146,0,2
gen_step1x_v1p2,bdd10k,segformer_mit-b5,0.75,52.231198810924504,59.50678773788432,92.14571737573193,85.94359430964197,1769273658.331396,0,2
gen_step1x_v1p2,bdd10k,segformer_mit-b5,0.88,52.2644777944526,59.82393878121969,92.12115402567139,85.92261841685976,1769273674.0365927,0,2
gen_step1x_v1p2,iddaw,pspnet_r50,0.0,43.45418197377129,52.144774328372314,87.18406243242374,78.49178743981845,1769273857.451371,0,2
gen_step1x_v1p2,iddaw,pspnet_r50,0.12,43.58685110892077,52.52886969541075,87.16990714663915,78.49821399168255,1769273817.918755,0,2
gen_step1x_v1p2,iddaw,pspnet_r50,0.25,43.38284221297059,52.11081122226554,87.19418514839747,78.49108655916284,1769273818.7687325,0,2
gen_step1x_v1p2,iddaw,pspnet_r50,0.38,43.19413111760661,51.847549826285935,87.05001534057082,78.31051968207912,1769273747.4036515,0,2
gen_step1x_v1p2,iddaw,pspnet_r50,0.62,43.1691960252501,52.13083015967464,86.97270862756183,78.23522696800805,1769273742.3775434,0,2
gen_step1x_v1p2,iddaw,pspnet_r50,0.75,43.43866614158431,52.002972322633454,87.20817100997806,78.49282168081726,1769273754.7967212,0,2
gen_step1x_v1p2,iddaw,pspnet_r50,0.88,43.56013436647232,52.41779000428096,87.21420959886515,78.54710443368569,1769273769.3235755,0,2
gen_step1x_v1p2,iddaw,segformer_mit-b5,0.0,46.90315220940936,56.231685591893225,88.33926144415443,80.2927999376609,1769273853.5971634,0,2
gen_step1x_v1p2,iddaw,segformer_mit-b5,0.12,46.92631661117325,56.3213060803547,88.34676295172947,80.32183976117307,1769273861.6803322,0,2
gen_step1x_v1p2,iddaw,segformer_mit-b5,0.25,46.78804342334434,56.13242389832036,88.30192758890126,80.25164239059188,1769273873.0798388,0,2
gen_step1x_v1p2,iddaw,segformer_mit-b5,0.38,46.98770854293265,56.362745565701125,88.3154710312633,80.26214328267619,1769273791.0680792,0,2
gen_step1x_v1p2,iddaw,segformer_mit-b5,0.62,46.90774076640978,56.22121351999269,88.31356234745691,80.26622271749187,1769273803.0774121,0,2
gen_step1x_v1p2,iddaw,segformer_mit-b5,0.75,46.911993368442964,56.28983323605471,88.30675131195207,80.2618106766926,1769273810.4046032,0,2
gen_step1x_v1p2,iddaw,segformer_mit-b5,0.88,46.79141242635077,56.16201270546891,88.28199834449435,80.23278387836868,1769273808.938263,0,2
gen_step1x_v1p2,mapillaryvistas,pspnet_r50,0.0,8.79566247486917,22.530482468169346,40.03017284345496,22.23687875367387,1769513363.8630083,0,2
gen_step1x_v1p2,mapillaryvistas,pspnet_r50,0.12,8.960486580090352,22.625146665255823,40.06560488291638,21.691203660701483,1769513370.183092,0,2
gen_step1x_v1p2,mapillaryvistas,pspnet_r50,0.25,8.818763301068925,22.506128147099542,39.99122256942265,21.811059894283556,1769513394.9668226,0,2
gen_step1x_v1p2,mapillaryvistas,segformer_mit-b5,0.0,10.226680634775947,23.776509642516285,40.39837429186687,24.284814560654247,1769513454.5917184,0,2
gen_step1x_v1p2,mapillaryvistas,segformer_mit-b5,0.12,10.0739784246296,23.69612303552547,40.31428693265928,23.800621623521657,1769513465.137503,0,2
gen_step1x_v1p2,mapillaryvistas,segformer_mit-b5,0.25,10.136336473372719,23.646085330090813,40.34317156449689,24.154476861290313,1769513508.6777608,0,2
gen_step1x_v1p2,outside15k,pspnet_r50,0.0,51.45572225259701,62.11063851159741,86.14538072271426,76.97636413786866,1769513456.9794521,0,2
gen_step1x_v1p2,outside15k,pspnet_r50,0.12,52.232713120214235,62.26378955633562,86.29253739515991,77.1018269981716,1769513494.8294456,0,2
gen_step1x_v1p2,outside15k,pspnet_r50,0.25,52.2480636352142,62.975644226106084,86.2411721320423,77.14350924004148,1769513499.6264224,0,2
gen_step1x_v1p2,outside15k,pspnet_r50,0.62,36.967359516526734,46.86978266646842,76.1408384403069,65.41869770867427,1769513510.7834194,0,2
gen_step1x_v1p2,outside15k,pspnet_r50,0.75,34.77406082437517,44.701921859066594,73.38171146111098,62.684590818442985,1769513534.0436342,0,2
gen_step1x_v1p2,outside15k,pspnet_r50,0.88,35.61504537088145,45.32119628702706,74.82543838714173,64.05166785495729,1769513622.4656603,0,2
gen_step1x_v1p2,outside15k,segformer_mit-b5,0.0,64.51980448222467,74.60102301410714,90.79433555170084,83.72267638101198,1769513547.3980033,0,2
gen_step1x_v1p2,outside15k,segformer_mit-b5,0.12,64.44554469860958,74.65399253751274,90.69632424435565,83.5324380497609,1769513555.6301162,0,2
gen_step1x_v1p2,outside15k,segformer_mit-b5,0.25,64.5014378882733,74.85838826163905,90.71134887742033,83.5840608734977,1769513581.3225868,0,2
gen_step1x_v1p2,outside15k,segformer_mit-b5,0.62,50.86822272304382,63.07893818374215,83.81985692920799,74.01367210993497,1769513564.862626,0,2
gen_step1x_v1p2,outside15k,segformer_mit-b5,0.75,50.88659059076362,63.015237305835036,83.84828076391163,74.05547177460517,1769513606.0008295,0,2
gen_step1x_v1p2,outside15k,segformer_mit-b5,0.88,51.30802756189874,63.80020456145866,83.80768690280571,73.94309121028044,1769514184.2539053,0,2
gen_LANIT,bdd10k,deeplabv3plus_r50,1.0,39.962339494100796,46.65977485007349,89.63837030782025,81.97079263100377,1768159765.655034,0,0
gen_step1x_new,bdd10k,deeplabv3plus_r50,1.0,39.962339494100796,46.65977485007349,89.63837030782025,81.97079263100377,1768159765.655034,0,0
gen_automold,bdd10k,deeplabv3plus_r50,1.0,39.962339494100796,46.65977485007349,89.63837030782025,81.97079263100377,1768159765.655034,0,0
gen_TSIT,bdd10k,deeplabv3plus_r50,1.0,39.962339494100796,46.65977485007349,89.63837030782025,81.97079263100377,1768159765.655034,0,0
gen_NST,bdd10k,deeplabv3plus_r50,1.0,39.962339494100796,46.65977485007349,89.63837030782025,81.97079263100377,1768159765.655034,0,0
gen_LANIT,bdd10k,pspnet_r50,1.0,43.153789622777964,50.30377833798332,89.91345280605645,82.38828141637654,1768159826.9754913,0,0
gen_step1x_new,bdd10k,pspnet_r50,1.0,43.153789622777964,50.30377833798332,89.91345280605645,82.38828141637654,1768159826.9754913,0,0
gen_automold,bdd10k,pspnet_r50,1.0,43.153789622777964,50.30377833798332,89.91345280605645,82.38828141637654,1768159826.9754913,0,0
gen_TSIT,bdd10k,pspnet_r50,1.0,43.153789622777964,50.30377833798332,89.91345280605645,82.38828141637654,1768159826.9754913,0,0
gen_NST,bdd10k,pspnet_r50,1.0,43.153789622777964,50.30377833798332,89.91345280605645,82.38828141637654,1768159826.9754913,0,0
gen_LANIT,bdd10k,segformer_mit-b5,1.0,49.15057248125267,56.48777596587783,91.54963757453665,84.99069849964019,1768278102.401457,0,0
gen_step1x_new,bdd10k,segformer_mit-b5,1.0,49.15057248125267,56.48777596587783,91.54963757453665,84.99069849964019,1768278102.401457,0,0
gen_automold,bdd10k,segformer_mit-b5,1.0,49.15057248125267,56.48777596587783,91.54963757453665,84.99069849964019,1768278102.401457,0,0
gen_TSIT,bdd10k,segformer_mit-b5,1.0,49.15057248125267,56.48777596587783,91.54963757453665,84.99069849964019,1768278102.401457,0,0
gen_NST,bdd10k,segformer_mit-b5,1.0,49.15057248125267,56.48777596587783,91.54963757453665,84.99069849964019,1768278102.401457,0,0
gen_LANIT,idd-aw,deeplabv3plus_r50,1.0,37.03773367641951,46.21167108840529,82.02985116076074,71.35688881803074,1768555663.8209357,0,0
gen_step1x_new,idd-aw,deeplabv3plus_r50,1.0,37.03773367641951,46.21167108840529,82.02985116076074,71.35688881803074,1768555663.8209357,0,0
gen_automold,idd-aw,deeplabv3plus_r50,1.0,37.03773367641951,46.21167108840529,82.02985116076074,71.35688881803074,1768555663.8209357,0,0
gen_TSIT,idd-aw,deeplabv3plus_r50,1.0,37.03773367641951,46.21167108840529,82.02985116076074,71.35688881803074,1768555663.8209357,0,0
gen_NST,idd-aw,deeplabv3plus_r50,1.0,37.03773367641951,46.21167108840529,82.02985116076074,71.35688881803074,1768555663.8209357,0,0
gen_LANIT,idd-aw,pspnet_r50,1.0,36.641283153480735,45.9200805699466,82.61927522895783,71.90434179898027,1768555663.853113,0,0
gen_step1x_new,idd-aw,pspnet_r50,1.0,36.641283153480735,45.9200805699466,82.61927522895783,71.90434179898027,1768555663.853113,0,0
gen_automold,idd-aw,pspnet_r50,1.0,36.641283153480735,45.9200805699466,82.61927522895783,71.90434179898027,1768555663.853113,0,0
gen_TSIT,idd-aw,pspnet_r50,1.0,36.641283153480735,45.9200805699466,82.61927522895783,71.90434179898027,1768555663.853113,0,0
gen_NST,idd-aw,pspnet_r50,1.0,36.641283153480735,45.9200805699466,82.61927522895783,71.90434179898027,1768555663.853113,0,0
gen_LANIT,idd-aw,segformer_mit-b5,1.0,42.046937255069466,51.97526102849201,85.65510100347873,76.47781399913637,1768555663.8868363,0,0
gen_step1x_new,idd-aw,segformer_mit-b5,1.0,42.046937255069466,51.97526102849201,85.65510100347873,76.47781399913637,1768555663.8868363,0,0
gen_automold,idd-aw,segformer_mit-b5,1.0,42.046937255069466,51.97526102849201,85.65510100347873,76.47781399913637,1768555663.8868363,0,0
gen_TSIT,idd-aw,segformer_mit-b5,1.0,42.046937255069466,51.97526102849201,85.65510100347873,76.47781399913637,1768555663.8868363,0,0
gen_NST,idd-aw,segformer_mit-b5,1.0,42.046937255069466,51.97526102849201,85.65510100347873,76.47781399913637,1768555663.8868363,0,0
gen_LANIT,mapillaryvistas,deeplabv3plus_r50,1.0,32.0140053500321,40.01400604201733,88.85950862000412,82.04004368678572,1769158236.2826982,0,0
gen_step1x_new,mapillaryvistas,deeplabv3plus_r50,1.0,32.0140053500321,40.01400604201733,88.85950862000412,82.04004368678572,1769158236.2826982,0,0
gen_automold,mapillaryvistas,deeplabv3plus_r50,1.0,32.0140053500321,40.01400604201733,88.85950862000412,82.04004368678572,1769158236.2826982,0,0
gen_TSIT,mapillaryvistas,deeplabv3plus_r50,1.0,32.0140053500321,40.01400604201733,88.85950862000412,82.04004368678572,1769158236.2826982,0,0
gen_NST,mapillaryvistas,deeplabv3plus_r50,1.0,32.0140053500321,40.01400604201733,88.85950862000412,82.04004368678572,1769158236.2826982,0,0
gen_LANIT,mapillaryvistas,pspnet_r50,1.0,31.482040441502484,39.955780293002746,88.17899445375545,80.65742370773911,1769158393.7021525,0,0
gen_step1x_new,mapillaryvistas,pspnet_r50,1.0,31.482040441502484,39.955780293002746,88.17899445375545,80.65742370773911,1769158393.7021525,0,0
gen_automold,mapillaryvistas,pspnet_r50,1.0,31.482040441502484,39.955780293002746,88.17899445375545,80.65742370773911,1769158393.7021525,0,0
gen_TSIT,mapillaryvistas,pspnet_r50,1.0,31.482040441502484,39.955780293002746,88.17899445375545,80.65742370773911,1769158393.7021525,0,0
gen_NST,mapillaryvistas,pspnet_r50,1.0,31.482040441502484,39.955780293002746,88.17899445375545,80.65742370773911,1769158393.7021525,0,0
gen_LANIT,mapillaryvistas,segformer_mit-b5,1.0,39.45956602014126,49.322018552995964,90.4526638633002,84.07420307447374,1769158592.9988067,0,0
gen_step1x_new,mapillaryvistas,segformer_mit-b5,1.0,39.45956602014126,49.322018552995964,90.4526638633002,84.07420307447374,1769158592.9988067,0,0
gen_automold,mapillaryvistas,segformer_mit-b5,1.0,39.45956602014126,49.322018552995964,90.4526638633002,84.07420307447374,1769158592.9988067,0,0
gen_TSIT,mapillaryvistas,segformer_mit-b5,1.0,39.45956602014126,49.322018552995964,90.4526638633002,84.07420307447374,1769158592.9988067,0,0
gen_NST,mapillaryvistas,segformer_mit-b5,1.0,39.45956602014126,49.322018552995964,90.4526638633002,84.07420307447374,1769158592.9988067,0,0
gen_LANIT,outside15k,deeplabv3plus_r50,1.0,26.52024269324657,34.45223473736637,68.90220931428159,56.892789883627124,1768044310.6925128,0,0
gen_step1x_new,outside15k,deeplabv3plus_r50,1.0,26.52024269324657,34.45223473736637,68.90220931428159,56.892789883627124,1768044310.6925128,0,0
gen_automold,outside15k,deeplabv3plus_r50,1.0,26.52024269324657,34.45223473736637,68.90220931428159,56.892789883627124,1768044310.6925128,0,0
gen_TSIT,outside15k,deeplabv3plus_r50,1.0,26.52024269324657,34.45223473736637,68.90220931428159,56.892789883627124,1768044310.6925128,0,0
gen_NST,outside15k,deeplabv3plus_r50,1.0,26.52024269324657,34.45223473736637,68.90220931428159,56.892789883627124,1768044310.6925128,0,0
gen_LANIT,outside15k,pspnet_r50,1.0,35.40307054711864,45.06757382107735,75.23873395786552,63.946849757020786,1768227885.808082,0,0
gen_step1x_new,outside15k,pspnet_r50,1.0,35.40307054711864,45.06757382107735,75.23873395786552,63.946849757020786,1768227885.808082,0,0
gen_automold,outside15k,pspnet_r50,1.0,35.40307054711864,45.06757382107735,75.23873395786552,63.946849757020786,1768227885.808082,0,0
gen_TSIT,outside15k,pspnet_r50,1.0,35.40307054711864,45.06757382107735,75.23873395786552,63.946849757020786,1768227885.808082,0,0
gen_NST,outside15k,pspnet_r50,1.0,35.40307054711864,45.06757382107735,75.23873395786552,63.946849757020786,1768227885.808082,0,0
gen_LANIT,outside15k,segformer_mit-b5,1.0,48.77534350053513,61.11096953952586,82.54168984418857,72.17410087622291,1768227336.57213,0,0
gen_step1x_new,outside15k,segformer_mit-b5,1.0,48.77534350053513,61.11096953952586,82.54168984418857,72.17410087622291,1768227336.57213,0,0
gen_automold,outside15k,segformer_mit-b5,1.0,48.77534350053513,61.11096953952586,82.54168984418857,72.17410087622291,1768227336.57213,0,0
gen_TSIT,outside15k,segformer_mit-b5,1.0,48.77534350053513,61.11096953952586,82.54168984418857,72.17410087622291,1768227336.57213,0,0
gen_NST,outside15k,segformer_mit-b5,1.0,48.77534350053513,61.11096953952586,82.54168984418857,72.17410087622291,1768227336.57213,0,0
gen_LANIT,bdd10k,deeplabv3plus_r50_ratio0p50,0.5,40.394842125775504,48.27408141793533,89.49630379314738,81.9030348867278,1768240974.8334188,0,0
gen_LANIT,bdd10k,pspnet_r50_ratio0p50,0.5,44.860700647212546,51.6425390899614,90.37514265173185,83.125535611989,1768292799.5668879,0,0
gen_LANIT,bdd10k,segformer_mit-b5_ratio0p50,0.5,51.35563817280801,58.88506658313965,91.67010948224318,85.1910053674202,1768302658.1785169,0,0
gen_LANIT,idd-aw,deeplabv3plus_r50_ratio0p50,0.5,38.85737771531399,48.77950144451761,83.62500483159351,73.46281427074506,1768241829.9123824,0,0
gen_LANIT,idd-aw,pspnet_r50_ratio0p50,0.5,36.0254474458973,46.062769525078046,80.05274172429111,67.969083688569,1768241488.967208,0,0
gen_LANIT,idd-aw,segformer_mit-b5_ratio0p50,0.5,43.285299534913115,53.13634056413407,86.33529310041297,77.46373609899719,1768241560.5480402,0,0
gen_LANIT,mapillaryvistas,deeplabv3plus_r50_ratio0p50,0.5,32.42038907121932,40.739182420260036,89.07285826354105,82.26758953714446,1769161649.0713418,0,0
gen_LANIT,mapillaryvistas,pspnet_r50_ratio0p50,0.5,31.651154519332575,39.94581404523888,88.2127202624238,80.62004629118233,1769161804.0359547,0,0
gen_LANIT,mapillaryvistas,segformer_mit-b5_ratio0p50,0.5,40.37895726180016,49.93668322508962,90.64733050861463,84.29745550508152,1769161995.419393,0,0
gen_LANIT,outside15k,deeplabv3plus_r50_ratio0p50,0.5,29.644310889132765,38.43424257398522,71.82000973029527,60.2544222102853,1768230401.6549525,0,0
gen_LANIT,outside15k,pspnet_r50_ratio0p50,0.5,33.018543682124495,42.602475160498734,73.09593352966918,61.646477774706696,1768229733.9240935,0,0
gen_LANIT,outside15k,segformer_mit-b5_ratio0p50,0.5,48.62712259521509,61.5034343952445,82.68069101664834,72.4803969178577,1768230751.7954366,0,0
gen_TSIT,bdd10k,deeplabv3plus_r50_ratio0p50,0.5,41.883581062152935,49.75633927165251,89.8400968108787,82.41150477991167,1768160461.0865037,0,0
gen_TSIT,bdd10k,pspnet_r50_ratio0p50,0.5,44.34380695921495,51.23900459349674,90.28107822672825,82.93606438224963,1768160565.4481783,0,0
gen_TSIT,bdd10k,segformer_mit-b5_ratio0p50,0.5,51.19940766847267,58.842719232581906,91.62056626893134,85.13213979296141,1768160927.379465,0,0
gen_TSIT,idd-aw,deeplabv3plus_r50_ratio0p50,0.5,38.0089785776335,48.087545857124695,82.81927076826493,72.55395387189465,1768241882.1727364,0,0
gen_TSIT,idd-aw,pspnet_r50_ratio0p50,0.5,36.87006401869133,46.16314899467122,81.66979522248535,70.18852935400196,1768242280.2916024,0,0
gen_TSIT,idd-aw,segformer_mit-b5_ratio0p50,0.5,43.268022139292334,53.23277161500513,86.29855770498277,77.41509290089627,1768242639.7681675,0,0
gen_TSIT,mapillaryvistas,deeplabv3plus_r50_ratio0p50,0.5,31.568742026377688,39.83297991564475,88.78462963524335,81.8845197212983,1769163185.5493634,0,0
gen_TSIT,mapillaryvistas,pspnet_r50_ratio0p50,0.5,31.58314176163941,39.66182196910607,88.08065843379818,80.43049269984955,1769163335.2406087,0,0
gen_TSIT,mapillaryvistas,segformer_mit-b5_ratio0p50,0.5,40.30757176157912,50.16873319460468,90.64057296780679,84.27815153032165,1769163522.8790529,0,0
gen_TSIT,outside15k,deeplabv3plus_r50_ratio0p50,0.5,27.570729058084652,35.84750465081728,70.43377097733244,58.09843668886398,1768635153.0005538,0,0
gen_TSIT,outside15k,pspnet_r50_ratio0p50,0.5,34.11268209174349,44.02961271720866,73.79309831265203,62.45328274015787,1768635765.3141232,0,0
gen_TSIT,outside15k,segformer_mit-b5_ratio0p50,0.5,48.54816149649572,61.38307881633105,82.46716543110068,72.11580056585775,1768634832.3637378,0,0
gen_automold,bdd10k,deeplabv3plus_r50_ratio0p50,0.5,42.65081955559681,50.357718379230796,90.1855397374509,82.94979460706101,1768161743.294632,0,0
gen_automold,bdd10k,pspnet_r50_ratio0p50,0.5,45.31534518836735,52.36702521570994,90.39631180425826,83.08838799264443,1768161504.6101239,0,0
gen_automold,bdd10k,segformer_mit-b5_ratio0p50,0.5,51.15224928023362,58.706553484602644,91.58301997670034,85.06435538942895,1768240984.250941,0,0
gen_automold,idd-aw,deeplabv3plus_r50_ratio0p50,0.5,38.47360843859125,48.1848946116387,83.29662802565451,73.01823393241365,1768243309.2891104,0,0
gen_automold,idd-aw,pspnet_r50_ratio0p50,0.5,37.384797613249546,46.82884979377655,82.00269294753424,70.68838330697696,1768243245.1978643,0,0
gen_automold,idd-aw,segformer_mit-b5_ratio0p50,0.5,43.07492236076453,52.948755643744875,86.28808534246954,77.39006287278127,1768158667.323669,0,0
gen_automold,mapillaryvistas,deeplabv3plus_r50_ratio0p50,0.5,30.890216663731813,38.80039498715843,88.64067950184163,81.64610331237144,1769166098.9020326,0,0
