strategy,dataset,model,test_type,result_type,result_dir,timestamp,mIoU,mAcc,aAcc,fwIoU,num_images,has_per_domain,has_per_class,per_domain_metrics
gen_UniControl,acdc,mask2former_swin-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_UniControl/cityscapes/mask2former_swin-b_ratio0p50/test_results_acdc/20260210_053658,20260210_053658,51.11719211378113,68.15235348311015,84.8948102426021,74.61055599407929,2003,True,True,"{'foggy': {'mIoU': 65.53076699394725, 'mAcc': 80.29201586838802, 'aAcc': 93.7793679986308, 'fwIoU': 88.92970532015121}, 'night': {'mIoU': 33.85653834631953, 'mAcc': 54.452073351910535, 'aAcc': 67.21279218817475, 'fwIoU': 49.848041321939824}, 'rainy': {'mIoU': 52.92033440342428, 'mAcc': 71.96525961025947, 'aAcc': 90.52511242234841, 'fwIoU': 84.19131458070791}, 'snowy': {'mIoU': 52.10745205197046, 'mAcc': 67.41178181581674, 'aAcc': 87.66186883694817, 'fwIoU': 79.03661222943671}}"
gen_UniControl,acdc,pspnet_r50_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_UniControl/cityscapes/pspnet_r50_ratio0p50/test_results_acdc/20260209_215735,20260209_215735,36.12919802250353,49.7198310155987,78.69271438339977,66.84640677208033,2003,True,True,"{'foggy': {'mIoU': 51.84222702026469, 'mAcc': 65.05176406854584, 'aAcc': 88.79859620416106, 'fwIoU': 81.351527794142}, 'night': {'mIoU': 21.756057686431696, 'mAcc': 36.54260466138475, 'aAcc': 60.64391160599634, 'fwIoU': 44.74478884370058}, 'rainy': {'mIoU': 38.86434392788523, 'mAcc': 51.907753561634365, 'aAcc': 84.00209308164428, 'fwIoU': 75.65286834046667}, 'snowy': {'mIoU': 36.56889537623515, 'mAcc': 48.262519148486064, 'aAcc': 80.91549080054368, 'fwIoU': 68.8456181140471}}"
gen_UniControl,acdc,segformer_mit-b3_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_UniControl/cityscapes/segformer_mit-b3_ratio0p50/test_results_acdc/20260208_122639,20260208_122639,46.083497270182896,58.8991330351902,82.80395910341447,71.58042766628098,2003,True,True,"{'foggy': {'mIoU': 60.06907276315589, 'mAcc': 70.50446849973288, 'aAcc': 91.4656773342812, 'fwIoU': 85.06304753011071}, 'night': {'mIoU': 28.83819884817558, 'mAcc': 42.850837076374034, 'aAcc': 65.9885816870239, 'fwIoU': 48.1370893771283}, 'rainy': {'mIoU': 48.57012871180831, 'mAcc': 64.40694170433073, 'aAcc': 87.02810910871678, 'fwIoU': 80.0133394797526}, 'snowy': {'mIoU': 46.393932766741806, 'mAcc': 58.804007489015, 'aAcc': 86.32824944047532, 'fwIoU': 77.08628823900565}}"
gen_UniControl,acdc,segnext_mscan-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_UniControl/cityscapes/segnext_mscan-b_ratio0p50/test_results_acdc/20260209_223801,20260209_223801,44.99510300557517,60.243861395047496,82.63571022819424,72.08629431760556,2003,True,True,"{'foggy': {'mIoU': 59.95601209819193, 'mAcc': 72.67363211999738, 'aAcc': 91.45589744722197, 'fwIoU': 85.26175298239951}, 'night': {'mIoU': 28.341721551901006, 'mAcc': 43.83794446540417, 'aAcc': 67.4914239601126, 'fwIoU': 50.89399304657476}, 'rainy': {'mIoU': 45.29921305719336, 'mAcc': 62.55315767842339, 'aAcc': 84.85471726411194, 'fwIoU': 77.9408072490777}, 'snowy': {'mIoU': 47.88970449731481, 'mAcc': 61.684713971563845, 'aAcc': 86.34661100359239, 'fwIoU': 77.27065963062388}}"
gen_VisualCloze,acdc,mask2former_swin-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_VisualCloze/cityscapes/mask2former_swin-b_ratio0p50/test_results_acdc/20260209_152504,20260209_152504,51.622458244401074,69.06720369983903,85.13574657222993,75.00931872744086,2003,True,True,"{'foggy': {'mIoU': 66.08611920023036, 'mAcc': 80.23416517498981, 'aAcc': 93.46983820203126, 'fwIoU': 88.43898268488529}, 'night': {'mIoU': 34.93058706990791, 'mAcc': 55.014273307791036, 'aAcc': 68.13118900519211, 'fwIoU': 51.108152917239146}, 'rainy': {'mIoU': 52.48261669757716, 'mAcc': 73.31576086033022, 'aAcc': 90.5008696315066, 'fwIoU': 84.30898626456504}, 'snowy': {'mIoU': 52.606066414519084, 'mAcc': 68.60983828888536, 'aAcc': 88.05358002529327, 'fwIoU': 79.62935921386766}}"
gen_VisualCloze,acdc,pspnet_r50_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_VisualCloze/cityscapes/pspnet_r50_ratio0p50/test_results_acdc/20260209_121835,20260209_121835,36.14129941945383,50.19160813833792,77.97909273897868,66.14983698989435,2003,True,True,"{'foggy': {'mIoU': 51.70240047583836, 'mAcc': 66.21695905380858, 'aAcc': 88.3076251609445, 'fwIoU': 80.67763333039171}, 'night': {'mIoU': 22.25584576293383, 'mAcc': 36.689105770122545, 'aAcc': 60.72327943898678, 'fwIoU': 44.708058076096165}, 'rainy': {'mIoU': 38.414951679693395, 'mAcc': 51.780512980209636, 'aAcc': 82.66026533911486, 'fwIoU': 74.66214057043494}, 'snowy': {'mIoU': 35.851929649873284, 'mAcc': 47.72348384019464, 'aAcc': 79.82831517645751, 'fwIoU': 67.64476567623119}}"
gen_VisualCloze,acdc,segformer_mit-b3_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_VisualCloze/cityscapes/segformer_mit-b3_ratio0p50/test_results_acdc/20260208_100332,20260208_100332,45.867377490467184,59.1654402451091,82.76330149495723,71.62142056984749,2003,True,True,"{'foggy': {'mIoU': 60.717094041961964, 'mAcc': 71.86409351130537, 'aAcc': 90.71135553426137, 'fwIoU': 83.93396210622338}, 'night': {'mIoU': 28.13619911697362, 'mAcc': 42.62729298663545, 'aAcc': 65.98823154713799, 'fwIoU': 48.23992671747474}, 'rainy': {'mIoU': 49.433953924368105, 'mAcc': 64.29270550913084, 'aAcc': 87.72497271784911, 'fwIoU': 80.7160080081913}, 'snowy': {'mIoU': 47.50564641490508, 'mAcc': 59.19183086620687, 'aAcc': 86.23658649088945, 'fwIoU': 76.88403199369218}}"
gen_VisualCloze,acdc,segnext_mscan-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_VisualCloze/cityscapes/segnext_mscan-b_ratio0p50/test_results_acdc/20260209_114215,20260209_114215,45.069961261437705,58.67578041962781,82.58565160175317,71.58426527940799,2003,True,True,"{'foggy': {'mIoU': 59.83018238986448, 'mAcc': 72.51750748479071, 'aAcc': 91.05252868427092, 'fwIoU': 84.59100642142296}, 'night': {'mIoU': 29.862800476000608, 'mAcc': 44.826579863651276, 'aAcc': 67.45763629877747, 'fwIoU': 49.97276741561084}, 'rainy': {'mIoU': 44.89867201494448, 'mAcc': 61.51425316977942, 'aAcc': 85.51827717670962, 'fwIoU': 78.19491970155158}, 'snowy': {'mIoU': 45.697865291387295, 'mAcc': 58.47983153178289, 'aAcc': 85.93448342099683, 'fwIoU': 76.48468914266819}}"
gen_Weather_Effect_Generator,acdc,pspnet_r50_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_Weather_Effect_Generator/cityscapes/pspnet_r50_ratio0p50/test_results_acdc/20260210_091523,20260210_091523,36.847823765849434,51.044252312303264,77.5413649469896,66.05352842880652,2003,True,True,"{'foggy': {'mIoU': 52.437095667360346, 'mAcc': 65.83387990005382, 'aAcc': 88.37125354813455, 'fwIoU': 80.81810656461424}, 'night': {'mIoU': 22.03045073039622, 'mAcc': 35.90465926092776, 'aAcc': 57.76164466836048, 'fwIoU': 42.448032376980755}, 'rainy': {'mIoU': 40.680147140387106, 'mAcc': 54.47043589657537, 'aAcc': 83.10859497544399, 'fwIoU': 75.41512575102679}, 'snowy': {'mIoU': 37.195857983137806, 'mAcc': 49.983163932816346, 'aAcc': 80.46609947446419, 'fwIoU': 68.66708991082658}}"
gen_Weather_Effect_Generator,acdc,segformer_mit-b3_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_Weather_Effect_Generator/cityscapes/segformer_mit-b3_ratio0p50/test_results_acdc/20260208_144933,20260208_144933,46.5186567581917,58.9088236733585,82.75759935277365,71.38182632114064,2003,True,True,"{'foggy': {'mIoU': 60.16670997743672, 'mAcc': 70.72137617567768, 'aAcc': 90.92446215187785, 'fwIoU': 84.22468653829122}, 'night': {'mIoU': 28.211771996414853, 'mAcc': 43.28606450140238, 'aAcc': 65.7610770396708, 'fwIoU': 47.824935689984976}, 'rainy': {'mIoU': 51.18225166016289, 'mAcc': 65.80087115220317, 'aAcc': 87.82117989813007, 'fwIoU': 80.41743866075485}, 'snowy': {'mIoU': 47.99476806598874, 'mAcc': 58.58475297955712, 'aAcc': 86.12815145764533, 'fwIoU': 76.58151440976567}}"
gen_Weather_Effect_Generator,acdc,segnext_mscan-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_Weather_Effect_Generator/cityscapes/segnext_mscan-b_ratio0p50/test_results_acdc/20260210_031302,20260210_031302,44.496455959512375,58.908893329513155,82.33273433659927,71.37303817613702,2003,True,True,"{'foggy': {'mIoU': 57.81196938804334, 'mAcc': 72.5065468980252, 'aAcc': 90.53453798143457, 'fwIoU': 83.82004869087312}, 'night': {'mIoU': 28.469137642822133, 'mAcc': 41.98909901460489, 'aAcc': 66.26835434538425, 'fwIoU': 49.49570884580532}, 'rainy': {'mIoU': 44.860740704516864, 'mAcc': 61.94270242234984, 'aAcc': 86.7863672935692, 'fwIoU': 79.45880796136878}, 'snowy': {'mIoU': 45.25068133908688, 'mAcc': 59.71854750853795, 'aAcc': 85.36374780156741, 'fwIoU': 75.49089520617719}}"
gen_albumentations_weather,acdc,mask2former_swin-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_albumentations_weather/cityscapes/mask2former_swin-b_ratio0p50/test_results_acdc/20260209_100152,20260209_100152,50.25032766427877,67.73808898133261,84.89722316986578,74.77908202361802,2003,True,True,"{'foggy': {'mIoU': 62.74902588609908, 'mAcc': 77.94854028337872, 'aAcc': 93.45807102365514, 'fwIoU': 88.41703824058267}, 'night': {'mIoU': 34.64701196610552, 'mAcc': 55.70213436850304, 'aAcc': 68.12746395238673, 'fwIoU': 51.439246218486744}, 'rainy': {'mIoU': 52.58375370687316, 'mAcc': 72.60031929398887, 'aAcc': 90.11531421497423, 'fwIoU': 83.6588793038766}, 'snowy': {'mIoU': 50.36452402379188, 'mAcc': 66.12364591596616, 'aAcc': 87.50676671916507, 'fwIoU': 78.90923473046418}}"
gen_albumentations_weather,acdc,pspnet_r50_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_albumentations_weather/cityscapes/pspnet_r50_ratio0p50/test_results_acdc/20260209_065721,20260209_065721,35.76349624250683,50.84684514786253,77.6603821266924,66.25416208627945,2003,True,True,"{'foggy': {'mIoU': 51.5314155340025, 'mAcc': 65.47118665702368, 'aAcc': 88.75070794704831, 'fwIoU': 81.24022605862909}, 'night': {'mIoU': 20.45137118500472, 'mAcc': 36.868311349251584, 'aAcc': 55.694325802215296, 'fwIoU': 41.263622239033964}, 'rainy': {'mIoU': 40.801120181854905, 'mAcc': 54.65086845608751, 'aAcc': 84.54856554303703, 'fwIoU': 76.61563200555523}, 'snowy': {'mIoU': 37.42249303850157, 'mAcc': 49.38843025321319, 'aAcc': 81.14881893947324, 'fwIoU': 69.27327817756813}}"
gen_albumentations_weather,acdc,segformer_mit-b3_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_albumentations_weather/cityscapes/segformer_mit-b3_ratio0p50/test_results_acdc/20260208_073603,20260208_073603,45.28592354654737,58.18208344686183,82.67481227696322,71.48405614526813,2003,True,True,"{'foggy': {'mIoU': 60.48115117748538, 'mAcc': 71.34336287243303, 'aAcc': 91.06290875450998, 'fwIoU': 84.55188770071065}, 'night': {'mIoU': 28.481500150434584, 'mAcc': 41.75143183373582, 'aAcc': 66.22518327016881, 'fwIoU': 47.95398907797651}, 'rainy': {'mIoU': 47.47173327846518, 'mAcc': 64.31972625314569, 'aAcc': 86.9308147854757, 'fwIoU': 79.96284322520879}, 'snowy': {'mIoU': 44.60288003330874, 'mAcc': 57.047444383348974, 'aAcc': 86.0861767366004, 'fwIoU': 76.6398321687005}}"
gen_albumentations_weather,acdc,segnext_mscan-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_albumentations_weather/cityscapes/segnext_mscan-b_ratio0p50/test_results_acdc/20260209_064657,20260209_064657,45.03105161922972,58.5641404465321,83.15451221172042,72.29971510931713,2003,True,True,"{'foggy': {'mIoU': 59.680192911717086, 'mAcc': 71.88608068080198, 'aAcc': 91.54231240858827, 'fwIoU': 85.1704478308312}, 'night': {'mIoU': 30.30929370289339, 'mAcc': 44.60195663376667, 'aAcc': 67.66536725678417, 'fwIoU': 50.701851632700276}, 'rainy': {'mIoU': 43.1311655772545, 'mAcc': 60.119123022173916, 'aAcc': 86.52444041553387, 'fwIoU': 79.29270141747624}, 'snowy': {'mIoU': 46.32674260464456, 'mAcc': 58.788995454268104, 'aAcc': 86.50361903997302, 'fwIoU': 77.13809576309444}}"
gen_augmenters,acdc,segformer_mit-b3_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_augmenters/cityscapes/segformer_mit-b3_ratio0p50/test_results_acdc/20260208_151158,20260208_151158,47.07281699959068,59.105985419756365,82.78344562274481,71.56578572219452,2003,True,True,"{'foggy': {'mIoU': 60.043240576223326, 'mAcc': 71.20019275975442, 'aAcc': 90.56139210140016, 'fwIoU': 83.83571177528702}, 'night': {'mIoU': 29.40847965752212, 'mAcc': 41.505870398200365, 'aAcc': 67.09805436312077, 'fwIoU': 49.21237414108793}, 'rainy': {'mIoU': 50.628327008200216, 'mAcc': 65.27416010402554, 'aAcc': 87.5887782319509, 'fwIoU': 80.18823399757837}, 'snowy': {'mIoU': 47.12127016432419, 'mAcc': 58.83222034377057, 'aAcc': 85.52544739213482, 'fwIoU': 75.77769733057288}}"
gen_augmenters,acdc,segnext_mscan-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_augmenters/cityscapes/segnext_mscan-b_ratio0p50/test_results_acdc/20260210_043741,20260210_043741,45.242508185772266,59.76164327055871,82.24020917745214,71.2429240472582,2003,True,True,"{'foggy': {'mIoU': 59.138678177227256, 'mAcc': 73.01526024859115, 'aAcc': 91.0807519721155, 'fwIoU': 84.5977558226214}, 'night': {'mIoU': 30.39582189501489, 'mAcc': 47.338721642941, 'aAcc': 67.36521947262266, 'fwIoU': 50.04483583378537}, 'rainy': {'mIoU': 44.95000198237703, 'mAcc': 60.62073492112605, 'aAcc': 85.01578677414356, 'fwIoU': 78.0326272129349}, 'snowy': {'mIoU': 46.31365163899483, 'mAcc': 59.98677601589309, 'aAcc': 85.12712335416747, 'fwIoU': 75.30600363090879}}"
gen_automold,acdc,mask2former_swin-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_automold/cityscapes/mask2former_swin-b_ratio0p50/test_results_acdc/20260209_141034,20260209_141034,50.27909777116982,68.44158088498429,85.44398265759892,75.59562143462209,2003,True,True,"{'foggy': {'mIoU': 61.24751478625908, 'mAcc': 76.95477239137593, 'aAcc': 93.59061201950973, 'fwIoU': 88.68453334918233}, 'night': {'mIoU': 34.55757465889688, 'mAcc': 56.26603049820095, 'aAcc': 69.31341790155336, 'fwIoU': 52.40472317654293}, 'rainy': {'mIoU': 54.311788675259464, 'mAcc': 73.96381241275223, 'aAcc': 90.38452379078133, 'fwIoU': 84.09524948499507}, 'snowy': {'mIoU': 50.87425986777552, 'mAcc': 67.18055336513805, 'aAcc': 88.11813603750946, 'fwIoU': 80.09981902110852}}"
gen_automold,acdc,pspnet_r50_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_automold/cityscapes/pspnet_r50_ratio0p50/test_results_acdc/20260209_083224,20260209_083224,36.222404772461054,51.00963461491599,76.80740421568727,65.36864231426354,2003,True,True,"{'foggy': {'mIoU': 51.639664946958064, 'mAcc': 66.21800719454552, 'aAcc': 88.44091638577387, 'fwIoU': 80.85212097977931}, 'night': {'mIoU': 20.695775823449498, 'mAcc': 35.49950042541196, 'aAcc': 55.632278166404205, 'fwIoU': 41.44174023763567}, 'rainy': {'mIoU': 39.624044837336456, 'mAcc': 54.33199892920308, 'aAcc': 83.17248948280334, 'fwIoU': 75.0538385042055}, 'snowy': {'mIoU': 38.1954027307685, 'mAcc': 51.98683559889766, 'aAcc': 79.50350294484656, 'fwIoU': 66.90384076291348}}"
gen_automold,acdc,segformer_mit-b3_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_automold/cityscapes/segformer_mit-b3_ratio0p50/test_results_acdc/20260208_073955,20260208_073955,46.09732105748316,57.391326366721444,82.50960233689815,71.54378336869217,2003,True,True,"{'foggy': {'mIoU': 60.45836592422311, 'mAcc': 70.26124018069929, 'aAcc': 91.08873130963525, 'fwIoU': 84.5625714889176}, 'night': {'mIoU': 28.301268839777695, 'mAcc': 40.14341244483839, 'aAcc': 66.46291401256306, 'fwIoU': 48.69232432370983}, 'rainy': {'mIoU': 48.88391214016612, 'mAcc': 63.06144931856682, 'aAcc': 85.89846979656672, 'fwIoU': 78.9963919215986}, 'snowy': {'mIoU': 46.94422482855248, 'mAcc': 57.62392728149764, 'aAcc': 86.18900246122477, 'fwIoU': 77.09659917466357}}"
gen_automold,acdc,segnext_mscan-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_automold/cityscapes/segnext_mscan-b_ratio0p50/test_results_acdc/20260209_091441,20260209_091441,45.36060880466696,59.08134692467384,82.51855873298273,71.48118579202101,2003,True,True,"{'foggy': {'mIoU': 58.90476176490302, 'mAcc': 71.46329723792897, 'aAcc': 91.07759937948887, 'fwIoU': 84.47844766856535}, 'night': {'mIoU': 28.464586502191562, 'mAcc': 42.78548761986444, 'aAcc': 66.37342144081424, 'fwIoU': 48.783393286290114}, 'rainy': {'mIoU': 47.07408993064855, 'mAcc': 63.954913535702076, 'aAcc': 85.9649263816949, 'fwIoU': 79.16034597553183}, 'snowy': {'mIoU': 46.5720050752887, 'mAcc': 59.316790672582485, 'aAcc': 86.25685235398954, 'fwIoU': 76.91243462635447}}"
gen_cycleGAN,acdc,segformer_mit-b3_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_cycleGAN/cityscapes/segformer_mit-b3_ratio0p50/test_results_acdc/20260210_022008,20260210_022008,47.232888464057865,58.59527743196807,83.15715588170886,72.10167355503073,2003,True,True,"{'foggy': {'mIoU': 60.519361659319635, 'mAcc': 70.7219669582229, 'aAcc': 91.08715419785567, 'fwIoU': 84.53582515747897}, 'night': {'mIoU': 29.405935731643606, 'mAcc': 41.12791083189148, 'aAcc': 66.58579300879208, 'fwIoU': 48.7536626520239}, 'rainy': {'mIoU': 50.39447660908205, 'mAcc': 64.4464731396428, 'aAcc': 87.92155004047785, 'fwIoU': 80.72582191593376}, 'snowy': {'mIoU': 47.03760964700203, 'mAcc': 57.90805638168105, 'aAcc': 86.64422727403503, 'fwIoU': 77.36993316629336}}"
gen_cycleGAN,acdc,segnext_mscan-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_cycleGAN/cityscapes/segnext_mscan-b_ratio0p50/test_results_acdc/20260210_022940,20260210_022940,43.38511200627362,58.64263630299552,82.48519728351815,71.7156105289695,2003,True,True,"{'foggy': {'mIoU': 59.64177053497518, 'mAcc': 72.6222158480253, 'aAcc': 91.01294839758756, 'fwIoU': 84.4852213582983}, 'night': {'mIoU': 28.15993964370435, 'mAcc': 46.20423697279145, 'aAcc': 66.93382032821376, 'fwIoU': 50.26204271021816}, 'rainy': {'mIoU': 44.09914608965343, 'mAcc': 60.70046919296062, 'aAcc': 86.00394337907564, 'fwIoU': 79.27987631036052}, 'snowy': {'mIoU': 44.208879137036696, 'mAcc': 57.98377525200474, 'aAcc': 85.61018590880329, 'fwIoU': 76.24160351627955}}"
gen_cyclediffusion,acdc,mask2former_swin-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_cyclediffusion/cityscapes/mask2former_swin-b_ratio0p50/test_results_acdc/20260209_195308,20260209_195308,52.28434678961299,69.55972192011987,85.75153618048701,75.82318442768344,2003,True,True,"{'foggy': {'mIoU': 66.1008629065995, 'mAcc': 80.33231213982116, 'aAcc': 93.68202823555247, 'fwIoU': 88.77388633075935}, 'night': {'mIoU': 35.70886311181235, 'mAcc': 55.559656581400496, 'aAcc': 70.27351654651368, 'fwIoU': 54.102716204472614}, 'rainy': {'mIoU': 54.18746281193151, 'mAcc': 73.89268381567078, 'aAcc': 90.83695590027784, 'fwIoU': 84.58644168004349}, 'snowy': {'mIoU': 52.713868380859296, 'mAcc': 68.21128799357318, 'aAcc': 87.86823004866406, 'fwIoU': 79.30902126063387}}"
gen_cyclediffusion,acdc,pspnet_r50_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_cyclediffusion/cityscapes/pspnet_r50_ratio0p50/test_results_acdc/20260209_144414,20260209_144414,37.294813144311064,51.89251636582873,78.76407290778286,66.91239630434134,2003,True,True,"{'foggy': {'mIoU': 51.58495874802467, 'mAcc': 65.6089230922974, 'aAcc': 88.23511634599869, 'fwIoU': 80.6304781058559}, 'night': {'mIoU': 22.835487851682732, 'mAcc': 38.15789079079579, 'aAcc': 61.85015188950979, 'fwIoU': 45.57013175921516}, 'rainy': {'mIoU': 40.89798151941047, 'mAcc': 55.43649731337917, 'aAcc': 84.48402803039029, 'fwIoU': 76.40537493003859}, 'snowy': {'mIoU': 36.94808338245574, 'mAcc': 49.85307651346127, 'aAcc': 80.11940843038377, 'fwIoU': 67.84578087779607}}"
gen_cyclediffusion,acdc,segformer_mit-b3_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_cyclediffusion/cityscapes/segformer_mit-b3_ratio0p50/test_results_acdc/20260208_123203,20260208_123203,45.211359575963904,58.00024381983621,82.57713818234343,71.53179195485275,2003,True,True,"{'foggy': {'mIoU': 60.194228895856114, 'mAcc': 70.55928288662437, 'aAcc': 91.23478539716487, 'fwIoU': 84.74729792034975}, 'night': {'mIoU': 28.768243228056846, 'mAcc': 42.20924331350901, 'aAcc': 66.35492266272706, 'fwIoU': 48.69072709741678}, 'rainy': {'mIoU': 47.10921070727311, 'mAcc': 63.211801349742956, 'aAcc': 86.568971017531, 'fwIoU': 79.55971966784887}, 'snowy': {'mIoU': 45.584946801544326, 'mAcc': 56.55928664043931, 'aAcc': 85.75928458533099, 'fwIoU': 76.42922293325428}}"
gen_cyclediffusion,acdc,segnext_mscan-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_cyclediffusion/cityscapes/segnext_mscan-b_ratio0p50/test_results_acdc/20260209_154941,20260209_154941,43.414831342445126,58.500017062015196,82.23652531432471,71.09327428763233,2003,True,True,"{'foggy': {'mIoU': 58.87791401145741, 'mAcc': 72.53279205429568, 'aAcc': 91.34513429375907, 'fwIoU': 84.98012569423527}, 'night': {'mIoU': 28.97001122884137, 'mAcc': 43.65434942918786, 'aAcc': 66.81898533515314, 'fwIoU': 49.6712525469026}, 'rainy': {'mIoU': 42.49923218461012, 'mAcc': 58.90844127317651, 'aAcc': 85.82004220965122, 'fwIoU': 78.81333360296125}, 'snowy': {'mIoU': 45.37651537087394, 'mAcc': 59.316230342983424, 'aAcc': 84.59247393615853, 'fwIoU': 74.19698405381983}}"
gen_flux_kontext,acdc,mask2former_swin-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_flux_kontext/cityscapes/mask2former_swin-b_ratio0p50/test_results_acdc/20260209_064121,20260209_064121,51.80320207052219,68.95449913758856,84.64533869434098,74.16118197386021,2003,True,True,"{'foggy': {'mIoU': 65.21599729146496, 'mAcc': 79.95739965688313, 'aAcc': 93.50968596165345, 'fwIoU': 88.48814116450222}, 'night': {'mIoU': 36.11345337791547, 'mAcc': 57.060631669682806, 'aAcc': 68.31614495516526, 'fwIoU': 51.11091087791122}, 'rainy': {'mIoU': 52.78176618057806, 'mAcc': 72.54718235844301, 'aAcc': 90.48439427824728, 'fwIoU': 84.10730039514043}, 'snowy': {'mIoU': 51.802230118406726, 'mAcc': 67.78541491295955, 'aAcc': 85.92152398384088, 'fwIoU': 76.19236031580924}}"
gen_flux_kontext,acdc,pspnet_r50_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_flux_kontext/cityscapes/pspnet_r50_ratio0p50/test_results_acdc/20260209_031628,20260209_031628,36.61228867943302,50.71525931242347,78.75169177141686,67.03927176845521,2003,True,True,"{'foggy': {'mIoU': 51.69676396566404, 'mAcc': 65.77274940557992, 'aAcc': 88.51835306343118, 'fwIoU': 80.95208556589435}, 'night': {'mIoU': 21.55714183046328, 'mAcc': 35.42568253530456, 'aAcc': 60.36079167733909, 'fwIoU': 44.444345602316595}, 'rainy': {'mIoU': 39.90248985283623, 'mAcc': 53.234621282224296, 'aAcc': 84.17968186153345, 'fwIoU': 76.28173235324684}, 'snowy': {'mIoU': 36.97080928885153, 'mAcc': 49.071079771535864, 'aAcc': 81.52579911707006, 'fwIoU': 69.87143552688471}}"
gen_flux_kontext,acdc,segformer_mit-b3_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_flux_kontext/cityscapes/segformer_mit-b3_ratio0p50/test_results_acdc/20260208_051631,20260208_051631,45.95994773721923,58.57270337537018,82.95143352424155,72.06773704147173,2003,True,True,"{'foggy': {'mIoU': 59.69905150855016, 'mAcc': 70.63421921263364, 'aAcc': 91.48433112536597, 'fwIoU': 85.12655891565733}, 'night': {'mIoU': 29.277701305619352, 'mAcc': 42.47997357450757, 'aAcc': 66.8733608867177, 'fwIoU': 49.173868116469976}, 'rainy': {'mIoU': 48.1360064576382, 'mAcc': 62.76185524788333, 'aAcc': 86.04214170477606, 'fwIoU': 79.08139254279985}, 'snowy': {'mIoU': 46.04344574512294, 'mAcc': 57.88219413649486, 'aAcc': 86.99824983258468, 'fwIoU': 78.20123215645792}}"
